21.588375091552734,54.63945388793945,0.3951059821320419,893.0,25,128.9116872549057,1
21.37504005432129,50.781490325927734,0.4209218736419742,846.5,25,126.81118190288544,1
20.6436767578125,50.97091293334961,0.4050089662864486,803.0,25,125.39696836471558,1
23.58836555480957,57.268882751464844,0.4118879995822202,943.0,27,146.02438509464264,1
19.611051559448242,52.78721237182617,0.3715114073709856,757.5,24,120.66904723644257,1
19.892990112304688,50.64848327636719,0.39276576168642835,734.5,25,121.29646337032318,1
25.540124893188477,37.36335754394531,0.6835607550298226,649.0,18,102.22539532184601,0
20.640913009643555,26.3416690826416,0.7835840980648154,375.5,13,79.8406194448471,0
18.236330032348633,34.67559814453125,0.5259124862486249,457.5,16,87.98275518417358,0
21.946500778198242,28.89114761352539,0.7596271727165309,444.5,15,87.35533845424652,0
13.859029769897461,21.792856216430664,0.6359437070689469,231.0,11,60.28427064418793,0
22.569198608398438,44.01674270629883,0.5127412257420122,652.0,18,101.88224911689758,0
21.388154983520508,28.516801834106445,0.7500194133950888,455.0,14,83.94112503528595,0
14.912275314331055,19.969545364379883,0.7467508669942186,216.5,9,58.3847758769989,0
22.303699493408203,32.01399612426758,0.6966858934708662,513.0,15,88.56854164600372,0
20.661130905151367,25.389522552490234,0.8137660274011297,370.0,13,78.76955187320709,0
20.24551010131836,34.69370651245117,0.5835499327249015,505.5,16,91.69848418235779,0
14.024809837341309,48.61271667480469,0.2885008449776718,326.5,15,80.04163002967834,0
20.31935691833496,24.19751739501953,0.8397289931287416,340.0,12,70.62741649150848,0
16.851890563964844,31.3802490234375,0.5370222062730727,302.5,13,71.21320307254791,0
13.827794075012207,26.76730728149414,0.5165926452591739,276.5,13,68.87005722522736,0
20.95392417907715,33.05964279174805,0.6338218567899172,475.5,16,92.18376553058624,0
22.551231384277344,28.551437377929688,0.7898457470204104,467.5,14,85.69848430156708,0
23.284523010253906,39.4052619934082,0.5908988249881194,673.5,19,107.35533821582794,0
16.205184936523438,21.148569107055664,0.7662544380421937,241.0,11,65.11269783973694,0
17.171247482299805,43.703590393066406,0.39290244412102193,522.5,19,101.35533821582794,0
14.579398155212402,27.333234786987305,0.5333945385107987,267.0,12,67.79898953437805,0
20.796037673950195,29.416860580444336,0.7069427961927022,451.0,14,84.08326041698456,0
18.01426887512207,25.47086524963379,0.7072499775162162,323.0,13,72.28427076339722,0
22.138362884521484,34.57411575317383,0.6403160978163044,573.5,17,95.98275458812714,0
21.73931312561035,36.63827133178711,0.5933498589151359,556.0,17,94.28427052497864,0
24.3144588470459,34.264015197753906,0.7096208283447112,603.0,18,101.25483286380768,0
22.419584274291992,32.77499771118164,0.6840453345521743,475.0,16,92.28427064418793,0
21.474075317382812,36.380069732666016,0.5902703176542027,601.5,17,99.982754945755,0
22.714298248291016,33.688228607177734,0.6742503001019005,532.5,17,94.18376529216766,0
18.853153228759766,22.847976684570312,0.8251563580022239,305.0,12,71.59797894954681,0
22.511667251586914,36.66075897216797,0.6140534970560012,537.0,17,96.22539532184601,0
20.48157501220703,30.46961212158203,0.6721967752815488,421.0,15,83.94112551212311,0
20.76612663269043,27.51018714904785,0.7548522487390334,429.0,14,81.94112491607666,0
23.122831344604492,32.700374603271484,0.7071121241005963,533.5,16,91.98275446891785,0
21.63768196105957,31.474863052368164,0.6874591296889393,494.0,15,87.11269783973694,0
20.249181747436523,29.357194900512695,0.6897519267783616,422.0,14,84.08326005935669,0
21.7984561920166,34.71327590942383,0.6279573339287993,562.0,17,94.76955187320709,0
17.789522171020508,32.466705322265625,0.5479312420044197,422.0,16,90.76955199241638,0
20.976938247680664,28.539180755615234,0.7350224390569915,421.5,14,82.18376529216766,0
23.556116104125977,34.50537872314453,0.6826795408660644,613.5,17,99.8406195640564,0
19.89641571044922,38.41265869140625,0.5179650768328744,575.5,18,98.46803653240204,0
21.264230728149414,31.407541275024414,0.6770421963930982,505.0,16,92.42640626430511,0
14.995826721191406,27.061199188232422,0.5541449444602717,308.0,13,72.7695517539978,0
15.596563339233398,18.337888717651367,0.8505103057049708,187.0,9,56.97056245803833,0
24.7374210357666,28.09256362915039,0.8805683013599261,517.5,15,91.15432786941528,0
18.512296676635742,32.105655670166016,0.5766054699776209,455.0,15,88.76955199241638,0
